생산일자,공정,품목코드,생산수량
2026-04-06,분리,Q0317-00.00PCH3,1776
2026-04-06,하이드,P1026A-04.25,2491
2026-04-06,접착,P1026A-04.25,2435
2026-04-06,누수,P1026A-04.25,2435
2026-04-06,분리,Q1026-05.00,2739
2026-04-06,하이드,P1026A-05.00,2725
2026-04-06,분리,Q5170-03.00,2161
2026-04-06,하이드,P5170A-03.00,2160
2026-04-06,하이드,P5170A-03.50,2025
2026-04-06,분리,Q5170-03.50,2025
2026-04-06,분리,Q5170-03.00,1872
2026-04-06,하이드,P1026A-02.50,2451
2026-04-06,접착,P1026A-02.50,2365
2026-04-06,하이드,P1026A-02.50,2461
2026-04-06,사출,R1026-04.00,3103
2026-04-06,사출,R1026-05.00,3253
2026-04-06,분리,Q1026-05.00,2916
2026-04-06,사출,R1026-04.50,3257
2026-04-06,사출,R3405-00.50SPC,1882
2026-04-06,사출,R3405-01.00SPC,1974
2026-04-06,사출,R3405-01.25SPC,2068
2026-04-06,사출,R3409-00.00PIN,1995
2026-04-06,사출,R0317-00.00PCH3,1852
2026-04-06,사출,R0317-00.00PCH3,1904
2026-04-06,분리,Q1026-02.50,2472
2026-04-06,사출,R1026-02.50,2653
2026-04-06,사출,R1026-02.50,2662
2026-04-06,분리,Q1026-02.50,2481
2026-04-06,사출,R1026-04.25,2539
2026-04-06,사출,R5170-03.25,2138
2026-04-06,분리,Q5170-03.25,1896
2026-04-06,사출,R3409-00.00PIN,2064
2026-04-06,사출,R3409-00.00PIN,1957
2026-04-06,사출,R3405-02.50SPC,2012
2026-04-06,사출,R3405-02.00SPC,1918
2026-04-07,분리,Q5420-01.50,2057
2026-04-07,분리,Q5405-08.00-2.25010,391
2026-04-07,분리,Q5420-06.50,1621
2026-04-07,분리,Q5420-09.00,1879
2026-04-07,분리,Q5420-02.00,1830
2026-04-07,분리,Q5420-03.50,1890
2026-04-07,분리,Q5420-01.00,1886
2026-04-07,누수,P3409A-00.00PIN,1970
2026-04-07,접착,P1026A-02.00,2290
2026-04-07,누수,P3409A-00.00PIN,1400
2026-04-07,누수,P3409A-00.00PIN,2115
2026-04-07,누수,P3409A-00.00PIN,2100
2026-04-07,누수,P3409A-00.00PIN,1585
2026-04-07,누수,P3409A-00.00PIN,1795
2026-04-07,누수,P3409A-00.00PIN,1460
2026-04-07,누수,P3409A-00.00PIN,1380
2026-04-07,누수,P3409A-00.00PIN,1980
2026-04-07,누수,P3409A-00.00PIN,2185
2026-04-07,누수,P3409A-00.00PIN,1465
2026-04-07,누수,P5292A-00.00WIB,1265
2026-04-07,접착,P5292A-00.00WIB,1265
2026-04-07,누수,P1025A+00.75+1.50,1795
2026-04-07,누수,P1025A+01.50+1.50,1690
2026-04-07,접착,P5293A-00.00CWN,1740
2026-04-07,누수,P5293A-00.00CWN,1740
2026-04-07,분리,Q1025+01.25+1.50,1987
2026-04-07,누수,P5293A-00.00CWN,1510
2026-04-07,누수,P5292A-01.75WIB,1855
2026-04-07,접착,P5292A-01.75WIB,1860
2026-04-07,접착,P3405A-01.50SPC,1415
2026-04-07,하이드,P1025A+02.25+1.50,1798
2026-04-07,누수,P1026A-02.75,1735
2026-04-07,접착,P1026A-02.75,1735
2026-04-07,접착,P5293A-00.00CWN,1520
2026-04-07,하이드,P5293A-00.00CWN,1555
2026-04-07,누수,P3409A-00.00PIN,1475
2026-04-07,접착,P3409A-00.00PIN,1475
2026-04-07,하이드,P1025A+01.75+1.50,1875
2026-04-07,누수,P1025A+01.25+1.50,1875
2026-04-07,접착,P1025A+01.25+1.50,1875
2026-04-07,접착,P5170A-03.25,1750
2026-04-07,하이드,P1025A+01.75+1.50,1834
2026-04-07,접착,P1025A+00.75+1.50,1925
2026-04-07,누수,P1025A+00.75+1.50,1925
2026-04-07,접착,P5293A-00.00CWN,1885
2026-04-07,누수,P5293A-00.00CWN,1885
2026-04-07,접착,P1025A+01.75+1.50,1765
2026-04-07,누수,P1025A+01.75+1.50,1760
2026-04-07,누수,P3405A-00.00SPC,1025
2026-04-07,접착,P3405A-00.00SPC,1030
2026-04-07,누수,P5170A-03.25,1740
2026-04-07,누수,P5170A-03.50,2360
2026-04-07,접착,P5170A-03.50,2360
2026-04-07,누수,P3405A-00.50SPC,1020
2026-04-07,접착,P3405A-00.50SPC,1020
2026-04-07,접착,P3405A-01.00SPC,1070
2026-04-07,누수,P3405A-01.00SPC,1070
2026-04-07,하이드,P3409A-00.00PIN,719
2026-04-07,하이드,P3405A-00.50SPC,1415
2026-04-07,누수,P5293A-08.00CWN,860
2026-04-07,접착,P5293A-09.50CWN,1290
2026-04-07,누수,P5293A-09.50CWN,1290
2026-04-07,하이드,P5293A-09.50CWN,1304
2026-04-07,누수,P5292A-01.25WIB,1650
2026-04-07,접착,P3405A-01.75SPC,1840
2026-04-07,누수,P3405A-01.75SPC,1840
2026-04-07,하이드,P5170A-03.50,1900
2026-04-07,접착,P5170A-03.50,1860
2026-04-07,누수,P5170A-03.50,1860
2026-04-07,누수,P5170A-03.25,2030
2026-04-07,접착,P5170A-03.25,2030
2026-04-07,누수,P5292A-01.75WIB,710
2026-04-07,누수,P1025A+01.75+1.50,1910
2026-04-07,접착,P5292A-04.50WIB,1620
2026-04-07,누수,P5292A-04.50WIB,1620
2026-04-07,접착,P5292A-05.00WIB,1455
2026-04-07,누수,P5292A-05.00WIB,1450
2026-04-07,하이드,P3405A-02.00SPC,921
2026-04-07,접착,P5170A-03.00,2030
2026-04-07,누수,P3405A-01.00SPC,1120
2026-04-07,접착,P3405A-01.00SPC,1120
2026-04-07,누수,P1026A-05.00,2335
2026-04-07,접착,P1026A-05.00,2335
2026-04-07,접착,P3409A-00.00PIN,1680
2026-04-07,하이드,P3409A-00.00PIN,1743
2026-04-07,분리,Q3405-01.75SPC,1134
2026-04-07,접착,P5170A-03.00,2045
2026-04-07,누수,P5170A-03.00,2040
2026-04-07,누수,P5170A-03.00,1665
2026-04-07,접착,P5170A-03.00,1665
2026-04-07,접착,P5170A-02.75,1660
2026-04-07,누수,P5170A-02.75,1660
2026-04-07,접착,P5170A-03.25,2405
2026-04-07,하이드,P5170A-03.00,1726
2026-04-07,하이드,P3405A-01.75SPC,980
2026-04-07,접착,P3405A-00.75SPC,1285
2026-04-07,누수,P3405A-00.75SPC,1285
2026-04-07,하이드,P3405A-01.25SPC,548
2026-04-07,누수,P5170A-03.00,1805
2026-04-07,누수,P5170A-03.00,2355
2026-04-07,접착,P5170A-03.00,2360
2026-04-07,누수,P5170A-03.00,1905
2026-04-07,접착,P3405A-02.00SPC,1030
2026-04-07,누수,P3405A-02.00SPC,1300
2026-04-07,접착,P3405A-02.00SPC,1300
2026-04-07,누수,P3405A-02.50SPC,1215
2026-04-07,접착,P3405A-02.50SPC,1215
2026-04-07,접착,P1026A-05.00,2650
2026-04-07,하이드,P5170A-03.00,1535
2026-04-07,하이드,P0317A-00.00PCH3,1779
2026-04-07,접착,P1026A-04.25,2410
2026-04-07,누수,P1026A-04.25,2410
2026-04-07,접착,P3405A-01.25SPC,1315
2026-04-07,누수,P3405A-01.25SPC,1315
2026-04-07,하이드,P3405A-01.25SPC,1245
2026-04-07,하이드,P3405A-01.25SPC,991
2026-04-07,하이드,P3405A-01.75SPC,735
2026-04-07,하이드,P3405A-02.00SPC,804
2026-04-07,하이드,P3409A-00.00PIN,538
2026-04-07,누수,P5292A-01.00WIB,1800
2026-04-07,접착,P5292A-01.00WIB,1800
2026-04-07,접착,P5293A-09.50CWN,1105
2026-04-07,누수,P5293A-09.50CWN,1105
2026-04-07,누수,P1026A-02.25,2410
2026-04-07,접착,P1026A-02.25,2415
2026-04-07,하이드,P3409A-00.00PIN,446
2026-04-07,누수,P1026A-04.50,2745
2026-04-07,접착,P5170A-03.00,2055
2026-04-07,누수,P5170A-03.00,2055
2026-04-07,접착,P1026A-02.25,2710
2026-04-07,누수,P1026A-02.25,2700
2026-04-07,누수,P1026A-04.50,2970
2026-04-07,접착,P1026A-04.50,2970
2026-04-07,접착,P3409A-00.00PIN,1480
2026-04-07,하이드,P3409A-00.00PIN,1512
2026-04-07,누수,P3409A-00.00PIN,1605
2026-04-07,접착,P3409A-00.00PIN,1610
2026-04-07,누수,P5170A-03.00,2225
2026-04-07,접착,P5170A-03.00,2225
2026-04-07,하이드,P3409A-00.00PIN,550
2026-04-07,누수,P3405A-01.00SPC,1375
2026-04-07,접착,P3405A-01.00SPC,1380
2026-04-07,누수,P1026A-05.00,2695
2026-04-07,하이드,P0317A-00.00PCH3,1390
2026-04-07,누수,P1026A-04.50,2700
2026-04-07,접착,P1026A-04.50,2705
2026-04-07,하이드,P5416A+01.75+1.50,1868
2026-04-07,누수,P1026A-02.50,2395
2026-04-07,접착,P1026A-02.50,2395
2026-04-07,하이드,P1026A-02.75,2700
2026-04-07,접착,P1026A-04.50,2930
2026-04-07,누수,P1026A-04.50,2895
2026-04-07,접착,P1025A+00.75+1.50,1715
2026-04-07,누수,P1025A+00.75+1.50,1715
2026-04-07,누수,P1025A+00.75+1.50,1945
2026-04-07,하이드,P3405A-00.50SPC,1130
2026-04-07,접착,P3405A-01.75SPC,1805
2026-04-07,누수,P3405A-01.75SPC,1800
2026-04-07,접착,P1026A-02.75,2500
2026-04-07,누수,P1026A-02.75,2500
2026-04-07,누수,P3405A-02.25SPC,1895
2026-04-07,접착,P3405A-02.25SPC,1895
2026-04-07,누수,P5170A-03.00,1845
2026-04-07,하이드,P0317A-00.00PCH3,541
2026-04-07,분리,Q1026-04.00,1885
2026-04-07,하이드,P0317A-00.00PCH3,1670
2026-04-07,접착,P5170A-03.00,1775
2026-04-07,접착,P5170A-03.00,1990
2026-04-07,누수,P5170A-03.00,1990
2026-04-07,접착,P1026A-02.75,2635
2026-04-07,누수,P1026A-02.75,2615
2026-04-07,분리,Q1026-02.75,2537
2026-04-07,하이드,P1026A-04.25,2438
2026-04-07,접착,P1026A-04.25,2435
2026-04-07,하이드,P1026A-04.25,2500
2026-04-07,하이드,P1026A-04.75,2478
2026-04-07,누수,P1026A-04.75,2410
2026-04-07,접착,P1026A-04.75,2430
2026-04-07,하이드,P3409A-00.00PIN,1724
2026-04-07,하이드,P3409A-00.00PIN,1498
2026-04-07,하이드,P0317A-00.00PCH3,776
2026-04-07,접착,P1026A-04.00,0
2026-04-07,하이드,P1026A-04.00,1816
2026-04-07,접착,P1026A-04.75,2435
2026-04-07,누수,P1026A-04.75,2430
2026-04-07,누수,P1026A-04.00,2330
2026-04-07,접착,P1026A-04.00,2330
2026-04-07,하이드,P1026A-04.00,2352
2026-04-07,누수,P1026A-04.75,2405
2026-04-07,하이드,P5170A-03.00,1725
2026-04-07,하이드,P5170A-02.75,1780
2026-04-07,접착,P5170A-02.75,1715
2026-04-07,누수,P5170A-02.75,1715
2026-04-07,접착,P3405A-01.25SPC,1230
2026-04-07,누수,P3405A-01.25SPC,1230
2026-04-07,하이드,P1026A-04.00,2010
2026-04-07,누수,P1026A-04.00,1995
2026-04-07,접착,P1026A-04.00,1995
2026-04-07,분리,Q0317-00.00PCH3,1724
2026-04-07,하이드,P5170A-03.00,2012
2026-04-07,접착,P5170A-03.00,1860
2026-04-07,하이드,P3409A-00.00PIN,998
2026-04-07,하이드,P3409A-00.00PIN,1731
2026-04-07,접착,P3409A-00.00PIN,1650
2026-04-07,하이드,P3405A-02.50SPC,1488
2026-04-07,누수,P1026A-04.25,2380
2026-04-07,접착,P1026A-02.75,2540
2026-04-07,누수,P1026A-02.75,2510
2026-04-07,누수,P1026A-02.75,2535
2026-04-07,접착,P1026A-02.75,2575
2026-04-07,접착,P1026A-05.00,2835
2026-04-07,누수,P1026A-05.00,2835
2026-04-07,분리,Q3405-01.25SPC,1723
2026-04-07,분리,Q1026-02.75,2095
2026-04-07,분리,Q1026-04.00,2818
2026-04-07,접착,P3405A-02.25SPC,1785
2026-04-07,누수,P3405A-02.25SPC,1785
2026-04-07,누수,P3405A-02.50SPC,1750
2026-04-07,접착,P3405A-02.50SPC,1750
2026-04-07,하이드,P3409A-00.00PIN,783
2026-04-07,분리,Q1025+01.25+1.50,1812
2026-04-07,접착,P5170A-03.00,1900
2026-04-07,누수,P5170A-03.00,1900
2026-04-07,하이드,P5170A-03.00,1925
2026-04-07,하이드,P1026A-04.75,2480
2026-04-07,분리,Q3405-00.50SPC,1593
2026-04-07,분리,Q3405-01.00SPC,1152
2026-04-07,분리,Q1026-02.75,2676
2026-04-07,접착,P5170A-03.00,1830
2026-04-07,누수,P1026A-02.50,2365
2026-04-07,접착,P1026A-02.50,2415
2026-04-07,하이드,P3409A-00.00PIN,1780
2026-04-07,분리,Q3409-00.00PIN,1559
2026-04-07,분리,Q0317-00.00PCH3,1726
2026-04-07,분리,Q0317-00.00PCH3,1684
2026-04-07,접착,P5170A-03.00,1905
2026-04-07,하이드,P5170A-03.00,1942
2026-04-07,하이드,P5170A-03.00,1668
2026-04-07,분리,Q1026-02.75,2403
2026-04-07,누수,P1026A-02.50,2420
2026-04-07,접착,P1026A-02.50,2420
2026-04-07,접착,P1026A-04.75,2410
2026-04-07,누수,P1026A-04.75,2410
2026-04-07,하이드,P1026A-04.75,2482
2026-04-07,분리,Q3405-02.25SPC,1294
2026-04-07,하이드,P0317A-00.00PCH3,1734
2026-04-07,누수,P1026A-04.25,2390
2026-04-07,분리,Q0317-00.00PCH3,1672
2026-04-07,접착,P1026A-04.25,2440
2026-04-07,누수,P1026A-04.25,2440
2026-04-07,누수,P1026A-04.25,2405
2026-04-07,접착,P1026A-04.25,2405
2026-04-07,누수,P1026A-04.75,2410
2026-04-07,접착,P1026A-04.75,2415
2026-04-07,누수,P5170A-03.00,1735
2026-04-07,접착,P5170A-03.00,1735
2026-04-07,접착,P5170A-03.25,1755
2026-04-07,하이드,P5170A-03.25,1806
2026-04-07,분리,Q1026-04.00,2575
2026-04-07,분리,Q3405-02.50SPC,1690
2026-04-07,사출,R5292-02.50WIB,2036
2026-04-07,사출,R1026-04.00,3026
2026-04-07,분리,Q1026-04.00,2567
2026-04-07,사출,R1026-04.25,2678
2026-04-07,분리,Q1026-04.25,2497
2026-04-07,분리,Q1026-04.00,672
2026-04-07,하이드,P0317A-00.00PCH3,1513
2026-04-07,접착,P1026A-04.25,2460
2026-04-07,누수,P1026A-04.25,2460
2026-04-07,누수,P1026A-04.00,2185
2026-04-07,하이드,P1026A-04.00,2264
2026-04-07,접착,P1026A-04.00,2195
2026-04-07,접착,P5170A-03.00,1870
2026-04-07,분리,Q0317-00.00PCH3,1590
2026-04-07,분리,Q1026-04.00,2819
2026-04-07,하이드,P5170A-03.00,1777
2026-04-07,분리,Q5170-03.00,1780
2026-04-07,하이드,P5170A-03.00,1848
2026-04-07,분리,Q5170-03.00,1853
2026-04-07,분리,Q3405-02.00SPC,1571
2026-04-07,분리,Q1026-02.50,2477
2026-04-07,사출,R1026-02.50,2656
2026-04-07,사출,R5292-02.50WIB,1998
2026-04-07,누수,P1026A-02.50,2445
2026-04-07,접착,P1026A-02.50,2445
2026-04-07,접착,P5170A-03.25,2010
2026-04-07,누수,P5170A-03.25,2010
2026-04-07,하이드,P5170A-03.25,2060
2026-04-07,분리,Q3405-01.00SPC,1630
2026-04-07,하이드,P3409A-00.00PIN,1059
2026-04-07,하이드,P3409A-00.00PIN,1615
2026-04-07,분리,Q1026-02.25,2709
2026-04-07,분리,Q1026-02.75,2728
2026-04-07,분리,Q1026-04.00,1451
2026-04-07,하이드,P5170A-03.00,1685
2026-04-07,누수,P1026A-04.75,2395
2026-04-07,누수,P5170A-03.00,1945
2026-04-07,접착,P5170A-03.00,1945
2026-04-07,하이드,P5170A-03.25,2036
2026-04-07,접착,P5170A-03.25,2005
2026-04-07,누수,P5170A-03.25,2005
2026-04-07,접착,P1026A-02.50,2395
2026-04-07,누수,P1026A-02.50,2385
2026-04-07,누수,P1026A-02.50,2370
2026-04-07,하이드,P1026A-04.25,2493
2026-04-07,접착,P1026A-04.25,2445
2026-04-07,하이드,P1026A-04.25,2424
2026-04-07,분리,Q1026-04.00,2670
2026-04-07,하이드,P1026A-04.75,2467
2026-04-07,접착,P1026A-04.75,2410
2026-04-07,사출,R1026-02.50,2605
2026-04-07,분리,Q1026-02.50,2429
2026-04-07,분리,Q1026-02.50,2492
2026-04-07,사출,R1026-02.50,2673
2026-04-07,사출,R1026-02.50,2666
2026-04-07,분리,Q1026-02.50,2486
2026-04-07,분리,Q1026-04.25,2498
2026-04-07,사출,R1026-04.25,2679
2026-04-07,사출,R3409-00.00PIN,2089
2026-04-07,분리,Q1026-04.75,2424
2026-04-07,사출,R1026-04.75,2579
2026-04-07,사출,R1026-04.50,2585
2026-04-07,사출,R0317-00.00PCH3,1384
2026-04-07,사출,R0317-00.00PCH3,1346
2026-04-07,사출,R3405-02.50SPC,1401
2026-04-07,분리,Q1026-02.50,2478
2026-04-07,사출,R1026-02.50,2720
2026-04-07,접착,P1026A-02.50,2405
2026-04-07,분리,Q1026-04.00,2482
2026-04-07,분리,Q3405-01.25SPC,1877
2026-04-07,분리,Q0317-00.00PCH3,1015
2026-04-07,사출,R1026-05.00,2585
2026-04-07,사출,R3409-00.00PIN,2124
2026-04-07,사출,R3405-01.25SPC,1703
2026-04-07,사출,R3405-01.25SPC,1463
2026-04-07,사출,R0317-01.00PCH3,2007
2026-04-07,사출,R0317-00.00PCH3,918
2026-04-07,하이드,P5170A-03.00,1940
2026-04-07,분리,Q3409-00.00PIN,1652
2026-04-07,분리,Q3405-01.75SPC,1691
2026-04-07,분리,Q3405-02.00SPC,1554
2026-04-07,사출,R1026-02.50,2615
2026-04-07,분리,Q1026-02.50,2438
2026-04-07,사출,R5292-02.75WIB,2163
2026-04-07,분리,Q5170-03.00,1923
2026-04-07,하이드,P5170A-03.00,1922
2026-04-07,하이드,P5170A-03.50,1806
2026-04-07,분리,Q5170-03.50,1818
2026-04-07,하이드,P5170A-03.25,2098
2026-04-07,분리,Q3409-00.00PIN,1660
2026-04-07,분리,Q3405-02.50SPC,1450
2026-04-07,사출,R1026-02.50,2697
2026-04-07,분리,Q1026-02.50,2455
2026-04-07,사출,R1026-02.50,2733
2026-04-07,분리,Q1026-02.50,2491
2026-04-07,사출,R1026-05.00,2222
2026-04-07,사출,R3409-00.00PIN,2110
2026-04-07,사출,R3409-00.00PIN,2080
2026-04-07,사출,R0317-00.00PCH3,1419
2026-04-07,사출,R1026-02.75,3168
2026-04-07,분리,Q1026-04.75,2423
2026-04-07,사출,R1026-04.75,2583
2026-04-07,사출,R1025+02.25+1.50,2754
2026-04-07,분리,Q1026-04.00,1724
2026-04-07,분리,Q3409-00.00PIN,1897
2026-04-07,분리,Q3409-00.00PIN,1810
2026-04-07,분리,Q3405-01.75SPC,1912
2026-04-07,분리,Q3405-02.00SPC,1389
2026-04-07,분리,Q1026-04.25,2497
2026-04-07,사출,R1026-04.25,2678
2026-04-07,사출,R3409-00.00PIN,2068
2026-04-07,사출,R3405-00.50SPC,0
2026-04-07,사출,R3405-01.00SPC,1658
2026-04-07,사출,R3405-01.00SPC,1687
2026-04-07,사출,R0317-01.00PCH3,2074
2026-04-07,사출,R0317-01.50PCH3,1635
2026-04-07,분리,Q3405-01.75SPC,1985
2026-04-07,분리,Q3405-02.50SPC,1677
2026-04-07,사출,R1026-02.75,2944
2026-04-07,분리,Q1026-02.75,2286
2026-04-07,사출,R5292-02.75WIB,2156
2026-04-07,사출,R5292-02.50WIB,2129
2026-04-07,사출,R1026-04.00,2681
2026-04-07,사출,R3405-01.75SPC,1410
2026-04-07,분리,Q1026-02.50,2480
2026-04-07,사출,R1026-02.50,2722
2026-04-07,사출,R1026-04.00,2235
2026-04-07,사출,R1026-04.00,3012
2026-04-07,분리,Q1026-04.00,2306
2026-04-07,분리,Q3405-02.00SPC,1937
2026-04-07,사출,R1026-02.25,2988
2026-04-07,분리,Q1026-02.25,2370
2026-04-07,사출,R1026-02.75,2995
2026-04-07,분리,Q1026-02.75,2640
2026-04-07,사출,R1026-04.00,3019
2026-04-07,분리,Q1026-04.00,2046
2026-04-07,사출,R1026-04.25,2678
2026-04-07,분리,Q1026-04.25,2497
2026-04-07,사출,R1026-04.00,2982
2026-04-07,분리,Q1026-04.00,2267
2026-04-07,사출,R1026-04.75,2567
2026-04-07,분리,Q1026-04.75,2412
2026-04-07,사출,R0317-00.00PCH3,1415
2026-04-07,사출,R3405-02.25SPC,1486
2026-04-07,사출,R0317-00.00PCH3,910
2026-04-07,사출,R3405-02.25SPC,903
2026-04-07,사출,R1025+01.75+1.50,2715
2026-04-07,사출,R1025+01.25+1.50,2715
2026-04-07,사출,R3409-00.00PIN,2107
2026-04-07,사출,R3409-00.00PIN,1872
2026-04-07,분리,Q3405-01.00SPC,1444
2026-04-07,사출,R3405-01.00SPC,1537
2026-04-07,사출,R0317-01.00PCH3,1823
2026-04-07,사출,R0317-00.00PCH3,892
2026-04-07,사출,R1026-04.75,2651
2026-04-07,분리,Q1026-04.75,2491
2026-04-07,사출,R1026-02.75,1671
2026-04-07,사출,R1026-05.00,2218
2026-04-07,분리,Q1026-04.75,2397
2026-04-07,사출,R1026-04.75,2557
2026-04-07,사출,R1025+02.00+1.50,2715
2026-04-07,사출,R1026-04.75,2650
2026-04-07,분리,Q1026-04.75,2491
2026-04-07,사출,R1026-05.00,2581
2026-04-07,사출,R3405-00.50SPC,1674
2026-04-07,사출,R3405-01.50SPC,1700
2026-04-07,분리,Q0317-01.25PCH3,1210
2026-04-07,사출,R0317-01.25PCH3,1777
2026-04-07,사출,R0317-01.25PCH3,1994
2026-04-07,분리,Q1026-04.25,2496
2026-04-07,사출,R1026-04.25,2859
2026-04-07,사출,R1026-04.00,2239
2026-04-07,사출,R1026-04.00,3116
2026-04-07,사출,R1025+01.00+1.50,2716
2026-04-07,사출,R0317-01.50PCH3,2016
2026-04-07,사출,R0317-00.00PCH3,1427
2026-04-07,사출,R3405-02.00SPC,1490
2026-04-07,사출,R3405-02.25SPC,1513
2026-04-07,사출,R1026-02.25,3164
2026-04-07,사출,R1026-04.25,2858
2026-04-07,분리,Q1026-04.25,2495
2026-04-07,누수,P1025A+01.50+1.50,700
2026-04-07,접착,P1025A+01.50+1.50,700
2026-04-07,누수,P5292A-01.25WIB,1510
2026-04-07,누수,P5292A-01.25WIB,1485
2026-04-07,누수,P1025A+01.50+1.50,1940
2026-04-07,누수,P1025A+02.25+1.50,1895
2026-04-07,누수,P3409A-00.00PIN,1550
2026-04-07,접착,P3409A-00.00PIN,1550
2026-04-07,접착,P5170A-03.00,1700
2026-04-07,하이드,P5170A-03.25,1922
2026-04-07,접착,P3405A-02.25SPC,970
2026-04-07,하이드,P3405A-02.25SPC,1033
2026-04-07,하이드,P3405A-00.75SPC,610
2026-04-07,누수,P3405A-01.00SPC,1355
2026-04-07,접착,P3405A-01.00SPC,1355
2026-04-07,접착,P5170A-03.00,1740
2026-04-07,누수,P5170A-03.00,1740
2026-04-07,하이드,P3405A-02.25SPC,1268
2026-04-07,하이드,P0317A-00.00PCH3,1666
2026-04-07,누수,P1026A-05.00,2690
2026-04-07,접착,P1026A-05.00,2695
2026-04-07,접착,P5170A-03.50,2000
2026-04-07,누수,P5170A-03.50,2000
2026-04-07,접착,P5170A-03.00,1840
2026-04-07,하이드,P5170A-03.00,1871
2026-04-07,누수,P1026A-02.50,2425
2026-04-07,접착,P1026A-02.50,2425
2026-04-07,누수,P1026A-02.50,2365
2026-04-07,분리,Q1026-04.00,2766
2026-04-07,분리,Q1026-04.50,2874
2026-04-07,분리,Q3405-00.50SPC,1706
2026-04-07,분리,Q3405-01.00SPC,1743
2026-04-07,분리,Q3405-01.25SPC,1959
2026-04-07,분리,Q3409-00.00PIN,1603
2026-04-07,분리,Q0317-00.00PCH3,1610
2026-04-07,분리,Q0317-00.00PCH3,1706
2026-04-07,하이드,P5170A-03.25,1895
2026-04-07,분리,Q3409-00.00PIN,1882
2026-04-07,분리,Q3405-02.00SPC,1729
2026-04-07,사출,R5292-02.00WIB,1883
2026-04-07,사출,R5292-02.00WIB,2061
2026-04-07,사출,R5292-02.00WIB,2055
2026-04-07,사출,R1026-04.75,2605
2026-04-07,분리,Q1026-04.75,2448
2026-04-07,사출,R3409-00.00PIN,2105
2026-04-07,사출,R0317-01.25PCH3,2025
2026-04-07,사출,R3405-01.75SPC,1245
2026-04-07,사출,R3405-02.50SPC,1176
2026-04-07,사출,R1026-02.75,3113
2026-04-07,분리,Q1026-04.25,2500
2026-04-07,사출,R1026-04.25,2863
2026-04-07,사출,R1026-04.25,2863
2026-04-07,분리,Q1026-04.25,2500
2026-04-07,사출,R1025+01.25+1.50,2714
2026-04-07,사출,R1025+01.75+1.50,2715
2026-04-07,사출,R1025+01.00+1.50,2707
2026-04-08,분리,Q5420+08.00,1541
2026-04-08,분리,Q5420-01.75,1874
2026-04-08,분리,Q5405-04.75-1.75010,340
2026-04-08,분리,Q5405-04.00-1.75170,374
2026-04-08,분리,Q5405-00.00-1.75180,446
2026-04-08,분리,Q5405-03.00-0.75180,339
2026-04-08,분리,Q5405-04.25-0.75180,262
2026-04-08,분리,Q5420-05.50,1980
2026-04-08,분리,Q5420-05.00,2013
2026-04-08,분리,Q5405-03.50-1.25010,479
2026-04-08,접착,P5294A-09.50IGM,1440
2026-04-08,누수,P5294A-09.50IGM,1440
2026-04-08,접착,P5294A-01.00IGM,930
2026-04-08,접착,P5294A-01.25IGM,675
2026-04-08,누수,P5294A-07.00IGM,290
2026-04-08,접착,P5294A-07.00IGM,290
2026-04-08,누수,P3409A-00.00PIN,1470
2026-04-08,누수,P3409A-00.00PIN,1430
2026-04-08,누수,P3409A-00.00PIN,1720
2026-04-08,접착,P5294A-01.00IGM,910
2026-04-08,누수,P5294A-01.00IGM,910
2026-04-08,접착,P5294A-01.00IGM,435
2026-04-08,접착,P5294A-04.75IGM,1580
2026-04-08,누수,P5294A-04.75IGM,1580
2026-04-08,접착,P5294A-08.00IGM,820
2026-04-08,누수,P5294A-08.00IGM,820
2026-04-08,접착,P5294A-04.25IGM,800
2026-04-08,누수,P5294A-04.50IGM,1860
2026-04-08,접착,P5294A-04.50IGM,1860
2026-04-08,접착,P5294A-03.50IGM,675
2026-04-08,누수,P5294A-03.50IGM,675
2026-04-08,누수,P1026A-02.00,2290
2026-04-08,누수,P3409A-00.00PIN,1640
2026-04-08,접착,P5294A-07.50IGM,495
2026-04-08,누수,P3409A-00.00PIN,1640
2026-04-08,누수,P3409A-00.00PIN,1455
2026-04-08,누수,P3409A-00.00PIN,1440
